file,artist,title,year,genre
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/19 Dexys Midnight Runners - Soul Finger.mp3,Dexys Midnight Runners,Soul Finger,1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/04 Dexys Midnight Runners - Because Of You.mp3,Dexys Midnight Runners,Because Of You,1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/16 Dexys Midnight Runners - I'm Just Looking.mp3,Dexys Midnight Runners,I'm Just Looking,1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/07 Dexys Midnight Runners - Liars A To E.mp3,Dexys Midnight Runners,Liars A To E,1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/03 Dexys Midnight Runners - Let's Get This Straight.mp3,Dexys Midnight Runners,Let's Get This Straight,1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/13 Dexys Midnight Runners - Dance Stance.mp3,Dexys Midnight Runners,Dance Stance,1991,""
"Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/11 Dexys Midnight Runners - There, There, My Dear.mp3",Dexys Midnight Runners,"There, There, My Dear",1991,""
Dexys Midnight Runners/Dexys Midnight Runners - The Very Best of/01 Dexys Midnight Runners - Come On Eileen.mp3,Dexys Midnight Runners,Come On Eileen,1991,""
Bruno Mars/Bruno Mars - 24K Magic/04-bruno_mars-thats_what_i_like.mp3,Bruno Mars,Thats What I Like,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/09-bruno_mars-too_good_to_say_goodbye.mp3,Bruno Mars,Too Good To Say Goodbye,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/02-bruno_mars-chunky.mp3,Bruno Mars,Chunky,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/07-bruno_mars-calling_all_my_lovelies.mp3,Bruno Mars,Calling All My Lovelies,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/03-bruno_mars-perm.mp3,Bruno Mars,Perm,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/05-bruno_mars-versace_on_the_floor.mp3,Bruno Mars,Versace On The Floor,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/06-bruno_mars-straight_up_and_down.mp3,Bruno Mars,Straight Up And Down,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/08-bruno_mars-finesse.mp3,Bruno Mars,Finesse,2016,R&B
Bruno Mars/Bruno Mars - 24K Magic/01-bruno_mars-24k_magic.mp3,Bruno Mars,24K Magic,2016,R&B
Desmond Dekker/the_best_of_desmond_dekker/tbodd_09_problems_desmond-dekker.mp3,Desmond Dekker,Problems,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_02_fu-manchu_desmond-dekker.mp3,Desmond Dekker,Fu Manchu,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_16_reggae-recipe_desmond-dekker.mp3,Desmond Dekker,Reggae Recipe,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_01_archie-wah-wah_desmond-dekker.mp3,Desmond Dekker,Archie Wah Wah,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_15_too-much-too-soon_desmond-dekker.mp3,Desmond Dekker,Too Much Too Soon,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_10_rudy-got-soul_desmond-dekker.mp3,Desmond Dekker,Rudy Got Soul,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_14_honour-your-mother-and-your-father_desmond-dekker.mp3,Desmond Dekker,Honour Your Mother & Your Fath,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_05_it-pays_desmond-dekker.mp3,Desmond Dekker,It Pays,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_07_007-shanty-town_desmond-dekker.mp3,Desmond Dekker,007 (Shanty Town),2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_11_you-can-really-get-it-if-you-want_desmond-dekker.mp3,Desmond Dekker,You Can Really Get It If You W,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_04_israelites_desmond-dekker.mp3,Desmond Dekker,Israelites,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_03_dont-blame-me_desmond-dekker.mp3,Desmond Dekker,Don't Blame Me,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_08_mount-zion_desmond-dekker.mp3,Desmond Dekker,Mount Zion,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_13_it-mek_desmond-dekker.mp3,Desmond Dekker,It Mek,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_06_licking-stick_desmond-dekker.mp3,Desmond Dekker,Licking Stick,2004,Ska
Desmond Dekker/the_best_of_desmond_dekker/tbodd_12_unity_desmond-dekker.mp3,Desmond Dekker,Unity,2004,Ska
Daft Punk/Random Access Memories/03 Giorgio by Moroder.mp3,"","","",""
Daft Punk/Random Access Memories/11 Fragments of Time.mp3,"","","",""
Daft Punk/Random Access Memories/12 Doin'it Right.mp3,"","","",""
Daft Punk/Random Access Memories/05 Instant Crush.mp3,"","","",""
Daft Punk/Random Access Memories/09 Beyond.mp3,"","","",""
Daft Punk/Random Access Memories/08 Get Lucky.mp3,"","","",""
Daft Punk/Random Access Memories/04 Within.mp3,"","","",""
Daft Punk/Random Access Memories/02 The Game of Love.mp3,"","","",""
Daft Punk/Random Access Memories/10 Motherboard.mp3,"","","",""
Daft Punk/Random Access Memories/01 Give Life Back To Music.mp3,"","","",""
Daft Punk/Random Access Memories/07 Touch.mp3,"","","",""
Daft Punk/Random Access Memories/13 Contact.mp3,"","","",""
Daft Punk/Random Access Memories/06 Lose Yourself To Dance.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/01 - Daft Punk - Human After All 1.mp3,"","","",""
"Daft Punk/Daft Punk - Human After All/07 - Daft Punk - On,Off 1.mp3","","","",""
Daft Punk/Daft Punk - Human After All/08 - Daft Punk - Television Rules The Nation 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/03 - Daft Punk - Robot Rock 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/02 - Daft Punk - The Prime Time Of Your Life 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/04 - Daft Punk - Steam Machine 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/05 - Daft Punk - Make Love 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/06 - Daft Punk - The Brainwasher 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/10 - Daft Punk - Emotion 1.mp3,"","","",""
Daft Punk/Daft Punk - Human After All/09 - Daft Punk - Technologic 1.mp3,"","","",""
Daft Punk/Daft Punk - Discovery/14 Too Long.mp3,Daft Punk,Too Long,2001,Other
Daft Punk/Daft Punk - Discovery/07 Superheroes.mp3,Daft Punk,Superheroes,2001,Other
Daft Punk/Daft Punk - Discovery/02 Aerodynamic.mp3,Daft Punk,Aerodynamic,2001,Other
Daft Punk/Daft Punk - Discovery/12 Short Circuit.mp3,Daft Punk,Short Circuit,2001,Other
"Daft Punk/Daft Punk - Discovery/04 Harder, Better, Faster, Stronger.mp3",Daft Punk,"Harder, Better, Faster, Strong",2001,Other
Daft Punk/Daft Punk - Discovery/09 Something About Us.mp3,Daft Punk,Something About Us,2001,Other
Daft Punk/Daft Punk - Discovery/06 Night Vision.mp3,Daft Punk,Night Vision,2001,Other
Daft Punk/Daft Punk - Discovery/10 Voyager.mp3,Daft Punk,Voyager,2001,Other
Daft Punk/Daft Punk - Discovery/05 Crescendolls.mp3,Daft Punk,Crescendolls,2001,Other
Daft Punk/Daft Punk - Discovery/11 Veridis Quo.mp3,Daft Punk,Veridis Quo,2001,Other
Daft Punk/Daft Punk - Discovery/08 High Life.mp3,Daft Punk,High Life,2001,Other
Daft Punk/Daft Punk - Discovery/13 Face to Face.mp3,Daft Punk,Face to Face,2001,Other
Daft Punk/Daft Punk - Discovery/01 One More Time.mp3,Daft Punk,One More Time,2001,Other
Daft Punk/Daft Punk - Discovery/03 Digital Love.mp3,Daft Punk,Digital Love,2001,Other
Daft Punk/Tron Legacy (2010)/14 - Fall.mp3,Daft Punk,Fall,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/15 - Solar Sailer.mp3,Daft Punk,Solar Sailer,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/06 - Arena.mp3,Daft Punk,Arena,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/04 - Recognizer.mp3,Daft Punk,Recognizer,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/10 - Adagio For TRON.mp3,Daft Punk,Adagio For TRON,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/12 - End of Line.mp3,Daft Punk,End of Line,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/02 - The Grid.mp3,Daft Punk,The Grid,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/13 - Derezzed.mp3,Daft Punk,Derezzed,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/20 - Flynn Lives.mp3,Daft Punk,Flynn Lives,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/03 - The Son of Flynn.mp3,Daft Punk,The Son of Flynn,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/07 - Rinzler.mp3,Daft Punk,Rinzler,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/17 - Disc Wars.mp3,Daft Punk,Disc Wars,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/22 - Finale.mp3,Daft Punk,Finale,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/05 - Armory.mp3,Daft Punk,Armory,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/01 - Overture.mp3,Daft Punk,Overture,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/11 - Nocturne.mp3,Daft Punk,Nocturne,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/18 - C.L.U..mp3,Daft Punk,C.L.U.,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/21 - TRON Legacy (End Titles).mp3,Daft Punk,TRON Legacy (End Titles),2010,Soundtrack
Daft Punk/Tron Legacy (2010)/08 - The Game Has Changed.mp3,Daft Punk,The Game Has Changed,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/16 - Rectifier.mp3,Daft Punk,Rectifier,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/09 - Outlands.mp3,Daft Punk,Outlands,2010,Soundtrack
Daft Punk/Tron Legacy (2010)/19 - Arrival.mp3,Daft Punk,Arrival,2010,Soundtrack
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/07. California.mp3",Childish Gambino,California,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/02. Have Some Love.mp3",Childish Gambino,Have Some Love,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/03. Boogieman.mp3",Childish Gambino,Boogieman,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/10. The Night Me And Your Mama Met.mp3",Childish Gambino,The Night Me And Your Mama Met,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/11. Stand Tall.mp3",Childish Gambino,Stand Tall,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/06. Redbone.mp3",Childish Gambino,Redbone,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/09. Baby Boy.mp3",Childish Gambino,Baby Boy,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/08. Terrified.mp3",Childish Gambino,Terrified,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/01. Me And Your Mama.mp3",Childish Gambino,Me And Your Mama,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/05. Riot.mp3",Childish Gambino,Riot,2016,Rap
"Childish Gambino/Childish Gambino - Awaken, My Love Album 2016/04. Zombies.mp3",Childish Gambino,Zombies,2016,Rap
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[12] - Psyche.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[01] - Love Will Tear Us Apart.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[08] - Making Plans For Nigel.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[07] - Marian.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[02] - Just Can't Get Enough.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[04] - Guns Of Brixton.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[06] - Too Drunk To Fuck.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[03] - In A Manner Of Speaking.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[15] - Wishing (if i had a photograph of you).mp3,Nouvelle Vague,Wishing (if i had a photograph,2004,Other
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[05] - This Is Not A Love Song.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[09] - A Forest.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[11] - Teenage Kicks.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[10] - I Melt With You.mp3,Nouvelle Vague,Nouvelle Vague,2004,Latin
Nouvelle Vague/Nouvelle Vague - Nouvelle Vague (2004)/[13] - nouvelle vague - friday night saturday morning (the specials cover).mp3,Nouvelle Vague,friday night saturday morning,2004,Pop
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/1- Lady Sings the Blues.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/11- Foggy Day.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/8- Fine and Mellow.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/9- Mother's Son-in-Law.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/2- All of Me.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/12- Strange Fruit.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/10- God Bless the Child.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/4- Lover Man.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/7- Don't Explain.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/6- Miss Brown To You.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/3- Good Morning Heartache.mp3,"","","",""
Eleanora Fagan/Eleanora Fagan (1915-1959) - Dee Dee Bridgewater.www.lokotorrents.com/5- You've Changed.mp3,"","","",""
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-It Was A Very Go.mp3,Frank Sinatra,Frank Sinatra-It Was A Very Go,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Luck Be A Lady.mp3,Frank Sinatra,Frank Sinatra-Luck Be A Lady,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Come Fly With Me.mp3,Frank Sinatra,Frank Sinatra-Come Fly With Me,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-My Way.mp3,Frank Sinatra,Frank Sinatra-My Way,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-All My Tomorrows.mp3,Frank Sinatra,Frank Sinatra-All My Tomorrows,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Drinking Again.mp3,Frank Sinatra,Frank Sinatra-Drinking Again,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-The Way You Look.mp3,Frank Sinatra,Frank Sinatra-The Way You Look,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-My Kind Of Town.mp3,Frank Sinatra,Frank Sinatra-My Kind Of Town,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-The Girl From Ip.mp3,Frank Sinatra,Frank Sinatra-The Girl From Ip,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-The Best Is Yet.mp3,Frank Sinatra,Frank Sinatra-The Best Is Yet,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Somethin Stupid.mp3,Frank Sinatra,Frank Sinatra-Somethin Stupid,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Summer Wind.mp3,Frank Sinatra,Frank Sinatra-Summer Wind,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-The Good Life.mp3,Frank Sinatra,Frank Sinatra-The Good Life,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Body And Soul.mp3,Frank Sinatra,Frank Sinatra-Body And Soul,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Fly Me To The Mo.mp3,Frank Sinatra,Frank Sinatra-Fly Me To The Mo,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Theme From New Y.mp3,Frank Sinatra,Frank Sinatra-Theme From New Y,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Bewitched.mp3,Frank Sinatra,Frank Sinatra-Bewitched,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Thats Life.mp3,Frank Sinatra,Frank Sinatra-Thats Life,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Call Me Irrespon.mp3,Frank Sinatra,Frank Sinatra-Call Me Irrespon,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Stranger In The.mp3,Frank Sinatra,Frank Sinatra-Stranger In The,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Nothing But The.mp3,Frank Sinatra,Frank Sinatra-Nothing But The,2008,Jazz
Frank Sinatra/Frank Sinatra - Nothing But The Best (2008)/Frank Sinatra - Frank Sinatra-Moonlight Serena.mp3,Frank Sinatra,Frank Sinatra-Moonlight Serena,2008,Jazz
Frank Sinatra/Frank Sinatra - The Christmas Album/10 - Adeste Fideles.mp3,Frank Sinatra,10 - Adeste Fideles,1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/05 - The Christmas Waltz.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/08 - Hark! The Herald Angels Sing.mp3,Frank Sinatra,08 - Hark! The Herald Angels S,1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/07 - The First Noel.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/03 - Mistletoe and Holly.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/04 - I'll Be Home For Christmas.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/02 - The Christmas Song.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/09 - O Little Town of Bethlehem.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/06 - Have Yourself A Merry Little Christmas.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/13 - White Christmas.mp3,Frank Sinatra,13 - White Christmas,1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/12 - Silent Night.mp3,Frank Sinatra,12 - Silent Night,1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/14 - The Christmas Waltz.mp3,Frank Sinatra,14 - The Christmas Waltz,1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/01 - Jingle Bells.mp3,Frank Sinatra,"",1987,Other
Frank Sinatra/Frank Sinatra - The Christmas Album/11 - It Came Upon A Midnight Clear.mp3,Frank Sinatra,11 - It Came Upon A Midnight C,1987,Other
She and Him/She & Him - Christmas Party/10. A Marshmallow World.mp3,She & Him,A Marshmallow World,2016,""
She and Him/She & Him - Christmas Party/02. Let It Snow.mp3,She & Him,Let It Snow,2016,""
She and Him/She & Him - Christmas Party/08. Winter Wonderland.mp3,She & Him,Winter Wonderland,2016,""
She and Him/She & Him - Christmas Party/03. Must Be Santa.mp3,She & Him,Must Be Santa,2016,""
She and Him/She & Him - Christmas Party/05. Mele Kalikimaka.mp3,She & Him,Mele Kalikimaka,2016,""
She and Him/She & Him - Christmas Party/12. Christmas Don't Be Late.mp3,She & Him,Christmas Don't Be Late,2016,""
She and Him/She & Him - Christmas Party/04. Happy Holiday.mp3,She & Him,Happy Holiday,2016,""
She and Him/She & Him - Christmas Party/07. Run Run Rudolph.mp3,She & Him,Run Run Rudolph,2016,""
She and Him/She & Him - Christmas Party/09. The Coldest Night of the Year.mp3,She & Him,The Coldest Night of the Year,2016,""
